tfm_id,tfm_desc,site_desc,longitude,latitude,tfm_typ_de,movement_t,declared_r,local_road,aadt_all_vehicles,aadt_truck,percent_trucks,last_year
25386,MORNINGTON PENINSULA ROUTE N BD ONRAMP FROM THOMPSON RD,MORNINGTON PENINSULA ROUTE AT THOMPSON RD,145.14604207478732,-38.06768845549682,MIDBLOCK,All Moves,THOMPSON ROAD,THOMPSON ROAD,7200,390,0.05,2013
26137,BIRCHIP-RAINBOW RD W BD 500M W OF SUNRAYSIA HWY @ 36.5KM FROM RAINBOW,BIRCHIP-RAINBOW RD 500M W OF SUNRAYSIA HWY @ 36.5KM FROM RAINBOW,142.7923944029747,-35.96470070716439,MIDBLOCK,All Moves,BIRCHIP-RAINBOW ROAD,BIRCHIP-RAINBOW ROAD,70,10,0.16,1998
26530,NORTH WHARF RD E BD E of CHARLES GRIMES BRI,CHARLES GRIMES BRI N OF NORTH WHARF RD,144.94803001390383,-37.82255655115579,INTERSECTION,All Moves,Missing Data,MCCRAE STREET,14000,610,0.04,1999
1253,GAP RD NWBD BTW HORNE ST & PASLEY ST,GAP RD BTW HORNE ST & PASLEY ST,144.72461550109875,-37.58061420106893,MIDBLOCK,All Moves,THE GAP ROAD,GAP ROAD,9900,270,0.03,2010
26391,POUND RD E OF VANESSA DR DEPARTURE,VANESSA DR N OF POUND RD DEPARTURE,145.26450370538308,-38.0278296687034,INTERSECTION,Incomplete Through,POUND ROAD,POUND ROAD,0,0,0.0,0
26846,LOCHIEL AVE NE OF STATION ST,NEPEAN HWY/LOCHIEL AVE/ALEXANDRA ST,145.10624477053247,-38.03428243623598,INTERSECTION,All Moves,Missing Data,LOCHIEL AVENUE,1100,0,0.0,2011
984,FOXHOW ROAD EAST BD GNARKEET CREEK,FOXHOW ROAD EAST BD GNARKEET CREEK,143.21456909002748,-38.17935964169945,MIDBLOCK,All Moves,CAMPERDOWN-LISMORE ROAD,CAMPERDOWN-LISMORE ROAD,0,0,0.0,0
25599,CLYDE RD S BD BTW KANGAN DR & PRINCES FWY,CLYDE RD BTW KANGAN DR & PRINCES FWY,145.34181544637332,-38.042140191622,MIDBLOCK,All Moves,BERWICK-CRANBOURNE ROAD,CLYDE ROAD,15000,750,0.05,2009
25054,RACECOURSE RD E OF WELLINGTON ST,RACECOURSE RD & WELLINGTON ST,144.93158421003454,-37.78838462112481,INTERSECTION,All Moves,PRINCES HIGHWAY WEST,RACECOURSE ROAD,16000,660,0.04,2000
27556,KINGSTON CENTRE ENT. E OF WARRIGAL HWY,BERNARD ST & KINGSTON CENTRE ENT. & WARRIGAL HWY,145.0764507027606,-37.954895998398925,INTERSECTION,Exitfrom Carpark Busin Area,WARRIGAL HIGHWAY,WARRIGAL ROAD,0,0,0.0,0
27834,BEACH RD S BD BTW NEW ST & ORLANDO ST,BEACH RD BTW NEW ST & ORLANDO ST,144.9982567472947,-37.93760097405099,INTERSECTION,All Moves,BEACH ROAD,BEACH ROAD,0,0,0.0,0
57978,DARTMOOR-HAMILTON RD SWBD 300M NE OF CASTERTON-DARTMOOR RD @ 4.6KM FROM DARTMOO,DARTMOOR-HAMILTON RD N300M NE OF CASTERTON-DARTMOOR RD @ 4.6KM FROM DARTMOO,141.30979808761137,-37.917341972693926,MIDBLOCK,All Moves,DARTMOOR-HAMILTON ROAD,DARTMOOR-HAMILTON ROAD,150,60,0.4,2014
25432,DROUIN-KORUMBURRA RD NE OF SERVICE RD DEPARTURE,PORTER PL N OF DROUIN-KORUMBURRA RD DEPARTURE,145.85248488555038,-38.14372918893132,INTERSECTION,All Moves,DROUIN-KORUMBURRA ROAD,MAIN SOUTH ROAD,0,0,0.0,0
2466,BEACONSFIELD-EMERALD RD N BD 130M N OF PATERNOSTER RD,BEACONSFIELD-EMERALD RD 130M N OF PATERNOSTER RD,145.46435084169954,-37.94630957987109,MIDBLOCK,All Moves,BEACONSFIELD-EMERALD ROAD,BEACONSFIELD-EMERALD ROAD,0,0,0.0,0
56660,KORUMBURRA-WONTHAGGI RD S BD BTW HESLOP RD & OUTTRIM RD,KORUMBURRA-WONTHAGGI RD BTW HESLOP RD & OUTTRIM RD,145.62518357490052,-38.5817683666999,MIDBLOCK,All Moves,KORUMBURRA-WONTHAGGI ROAD,KORUMBURRA-WONTHAGGI ROAD,420,40,0.11,2003
27548,PASCOE VALE RD S OF VICTORIA ST DEPARTURE,PASCOE VALE RD N OF VICTORIA ST DEPARTURE,144.9173796312204,-37.71378070126969,INTERSECTION,All Moves,PASCOE VALE ROAD,PASCOE VALE ROAD,0,0,0.0,0
2488,CALDER FWY N BD OFFRAMP TO MALMSBURY I/C 80M FROM SPLITTER ISLAND,CALDER FWY OFFRAMP TO MALMSBURY I/C 80M FROM SPLITTER ISLAND,144.40458654588738,-37.19412958905986,MIDBLOCK,Off Ramp,2530F 5188B,CALDER OUT-MALMSBURY EAST RAMP OF,960,100,0.11,2009
56768,SPRINGVALE RD W BD BTW COBB & CO RD & CALDER FWY @ 78.2KM FROM MELBOURNE,SPRINGVALE RD BTW COBB & CO RD & CALDER FWY @ 78.2KM FROM MELBOURNE,144.50025814548093,-37.29636628387962,MIDBLOCK,All Moves,Missing Data,SPRINGVALE ROAD,460,60,0.15,2003
26131,HORSHAM-KALKEE RD (BLUE RIBBON RD) N BD 100M S OF BANYENA RD @ 15.0KM FROM HORSH,HORSHAM-KALKEE RD (BLUE RIBBON RD) 100M S OF BANYENA RD @ 15.0KM FROM HORSH,142.20763807965332,-36.56499859624832,MIDBLOCK,All Moves,HORSHAM-KALKEE ROAD,BLUE RIBBON ROAD,270,50,0.21,2014
27836,SOUTH GIPPSLAND HWY NWBD BTW ABBOTTS RD & WESTERN PORT HWY OFFRAMP,SOUTH GIPPSLAND HWY SBTW ABBOTTS RD & WESTERN PORT HWY OFFRAMP,145.24555783344795,-38.03499038115715,INTERSECTION,All Moves,SOUTH GIPPSLAND HIGHWAY,SOUTH GIPPSLAND HIGHWAY,17000,1100,0.06,2009
27195,NORTHERN HWY S OF KILMORE-LANCFIELD RD,KILMORE-LANCFIELD RD & NORTHERN HWY,144.95216171025646,-37.29609512617342,INTERSECTION,All Moves,Missing Data,SKEHAN PLACE,0,0,0.0,0
56863,MURCHISON-VIOLET TOWN RD E BD W OF LONGWOOD SHEPPARTON RD,MURCHISON-VIOLET TOWN RD LEFT TURN TO LONGWOOD SHEPPARTON RD OD:12,145.37629889961667,-36.610693651921835,INTERSECTION,All Moves,MURCHISON-VIOLET TOWN ROAD,MURCHISON-VIOLET TOWN ROAD,0,0,0.0,0
26742,ALBERT ST E OF SYDNEY RD DEPARTURE,SYDNEY RD N OF ALBERT ST DEPARTURE,144.9621988148871,-37.76889734457206,INTERSECTION,All Moves,Missing Data,ALBERT STREET,0,0,0.0,0
824,YARRA ST N OF MCKILLOP ST DEPARTURE,YARRA ST N OF MCKILLOP ST DEPARTURE,144.3605039958375,-38.1539712020848,INTERSECTION,All Moves,Missing Data,YARRA STREET,0,0,0.0,0
57221,GIPSY POINT RD E BD 500M E OF MALLACOOTA RD @ 1.5KM FROM GIPSY POINT,GIPSY POINT RD 500M E OF MALLACOOTA RD @ 1.5KM FROM GIPSY POINT,149.66184280404448,-37.486177694556766,MIDBLOCK,All Moves,Missing Data,GIPSY POINT ROAD,30,0,0.16,2011
2031,SOUTH GIPPSLAND HWY E BD 120M WEST OF RUBY RD,SOUTH GIPPSLAND HWY 120M WEST OF RUBY RD,145.91030920201553,-38.44857786882275,MIDBLOCK,All Moves,SOUTH GIPPSLAND HIGHWAY,SOUTH GIPPSLAND HIGHWAY,2800,420,0.15,2010
25339,KILLARA RD E OF MAROONDAH HWY DEPARTURE,MAROONDAH HWY N OF KILLARA RD DEPARTURE,145.37915820123362,-37.724666871297096,INTERSECTION,All Moves,Missing Data,KILLARA ROAD,0,0,0.0,0
57976,EPPING-KIMORE RD S BD 1.7 KM S OF WALLAN-WHITTLESEA RD @ 42.0KM FROM MELBOURNE,EPPING-KIMORE RD 1.7 KM S OF WALLAN-WHITTLESEA RD @ 42.0KM FROM MELBOURNE,145.01705159485377,-37.43489650313488,MIDBLOCK,All Moves,EPPING-KILMORE ROAD,EPPING-KILMORE ROAD,980,80,0.08,2006
25585,PEARCEDALE RD S BD BTW BROWNS RD & BOTANIC RIDGE BVD,PEARCEDALE RD BTW BROWNS RD & BOTANIC RIDGE BVD,145.24529762619153,-38.148894796945754,MIDBLOCK,All Moves,Missing Data,PEARCEDALE ROAD,3100,240,0.08,2008
2295,CRANBOURNE-FRANKSTON RD NE OF SOUTHGATEWAY,CRANBOURNE-FRANKSTON RD & SOUTHGATEWAY,145.19707823607584,-38.148790257690365,INTERSECTION,All Moves,CRANBOURNE-FRANKSTON ROAD,CRANBOURNE-FRANKSTON ROAD,0,0,0.0,0
26121,KORUMBURRA-WONTHAGGI RD SWBD 200M NORTH-EAST OF BENA-KONGWAK RD @ 15.8KM FROM KO,KORUMBURRA-WONTHAGGI RD N200M NORTH-EAST OF BENA-KONGWAK RD @ 15.8KM FROM KO,145.7035311527634,-38.518403891687576,MIDBLOCK,All Moves,KORUMBURRA-WONTHAGGI ROAD,KORUMBURRA-WONTHAGGI ROAD,370,30,0.11,1998
25118,GISBORNE ST S OF VICTORIA PDE DEPARTURE,VICTORIA PDE E OF GISBORNE ST DEPARTURE,144.97583040793452,-37.80842793557199,INTERSECTION,All Moves,VICTORIA PARADE,VICTORIA PARADE,0,0,0.0,0
25411,HIGH ST SW OF WHITEHORSE RD DEPARTURE,WHITEHORSE RD E OF HIGH ST DEPARTURE,145.1061998511252,-37.818152782826495,INTERSECTION,All Moves,Missing Data,HIGH STREET,0,0,0.0,0
25789,HORSHAM-KALKEE RD S BD 400M S OF RASMUSSEN RD @ 1.2KM FROM HORSHAM,HORSHAM-KALKEE RD 400M S OF RASMUSSEN RD @ 1.2KM FROM HORSHAM,142.2013358223008,-36.69998501094108,MIDBLOCK,All Moves,HORSHAM-KALKEE ROAD,KALKEE ROAD,700,50,0.08,2009
26816,BRIDGE RD E OF HODDLE ST DEPARTURE,HODDLE ST N OF BRIDGE RD DEPARTURE,144.99000559611153,-37.81755399569598,INTERSECTION,All Moves,WELLINGTON PARADE,WELLINGTON PARADE,0,0,0.0,0
1905,LATROBE TCE N OF ABERDEEN ST,ABERDEEN ST & LATROBE TCE & RYRIE ST,144.3527219743569,-38.14692689446684,INTERSECTION,Incomplete Through,CORIO-WAURN PONDS ROAD,LATROBE TERRACE,0,0,0.0,0
28676,MONASH FWY FAST LANE WBD BTWN WARRIGAL RD AND HUNTINGDALE RD,MONASH FWY SLOW LANE BTWN WARRIGAL RD AND HUNTINGDALE RD,145.09718150305423,-37.885123740945744,MIDBLOCK,Incomplete Through,2000R 2070B,MONASH IN-WARRIGAL RAMP OF,22000,680,0.03,1998
26616,PRINCES FWY WEST EB PT WILSON AT I/C @47.1KM (UNDER BRIDGE),PRINCES FWY WEST PT WILSON AT I/C @47.1KM (UNDER BRIDGE),144.50284147760627,-37.99698967044027,INTERSECTION,All Moves,PRINCES FREEWAY WEST,PRINCES FREEWAY,0,0,0.0,0
57999,MEENIYAN-MIRBOO NTH RD NEBD BTW SWEENEYS RD & DUNBALK-STONY CREEK RD,MEENIYAN-MIRBOO NTH RD NBTW SWEENEYS RD & DUNBALK-STONY CREEK RD,146.07152428432389,-38.54608877830341,MIDBLOCK,All Moves,MEENIYAN-MIRBOO NORTH ROAD,MEENIYAN-MIRBOO NORTH ROAD,370,50,0.14,2003
57319,MCGREGOR RD N BD BTW HENRY RD & PRINCES FWY (PAK. BYP),MCGREGOR RD BTW HENRY RD & PRINCES FWY (PAK. BYP),145.4727286448864,-38.08342268703316,MIDBLOCK,All Moves,Missing Data,MCGREGOR ROAD,9200,380,0.04,2012
57262,STRZELECKI HWY N BD 200M N OF GALVINS RD @ 28.3KM FROM MORWELL,STRZELECKI HWY 200M N OF GALVINS RD @ 28.3KM FROM MORWELL,146.16572408324805,-38.39382479662845,MIDBLOCK,All Moves,STRZELECKI HIGHWAY,THORPDALE ROAD,1800,220,0.13,2015
57896,WESTERN FWY (BALLARAT) WB BTW MIDLAND HWY & DAYLESFORD-BALLARAT RD @107.2KM POST,WESTERN FWY (BALLARAT) BTW MIDLAND HWY & DAYLESFORD-BALLARAT RD @107.2KM PO,143.90876718780763,-37.56010399749129,INTERSECTION,All Moves,BALLARAT-BURRUMBEET ROAD,BALLARAT-BURRUMBEET ROAD,5500,1200,0.23,2013
28383,MAIN ST NE OF THE CIRCUIT,MAIN ST/PARA RD/THE CIRCUIT/HAILES ST,145.10615286377012,-37.70226147611441,INTERSECTION,Left Missing,HEIDELBERG-KINGLAKE ROAD,MAIN STREET,9600,0,0.0,2011
961,HALLAM SOUTH RD N BD BTW WILLOW DRV & OGRADY RD,HALLAM SOUTH RD BTW WILLOW DRV & OGRADY RD,145.27027246875346,-38.02087839666078,MIDBLOCK,All Moves,HALLAM ROAD,HALLAM SOUTH ROAD,11000,920,0.08,2012
2493,BOUNDARY RD E BD 750 M EAST OF WOODS RD,BOUNDARY RD 750 M EAST OF WOODS RD,144.73003829613975,-37.808637079120615,MIDBLOCK,All Moves,Missing Data,BOUNDARY ROAD,190,20,0.11,2009
27282,DUDLEY ST NE OF WURUNDJERI WAY,WURUNDJERI WAY/DUDLEY ST,144.94636230045344,-37.81151219269934,INTERSECTION,All Moves,DUDLEY STREET,DUDLEY STREET,11000,0,0.0,2002
25450,TOORAK RD E OF ST GEORGES RD DEPARTURE,ST GEORGES RD N OF TOORAK RD DEPARTURE,145.01383979578995,-37.84167461170946,INTERSECTION,All Moves,TOORAK ROAD,TOORAK ROAD,0,0,0.0,0
1274,METROPOLITAN RING RD E BD OFFRAMP TO PLENTY RD,METROPOLITAN RING RD OFFRAMP TO PLENTY RD,145.06554210291034,-37.68611969633155,MIDBLOCK,Off Ramp,2880F 5814F,METROPOLITAN RING OUT-PLENTY RAMP OF,15000,1300,0.09,2008
25397,CENTRAL AVE E OF POINT COOK RD DEPARTURE,POINT COOK RD N OF CENTRAL AVE DEPARTURE,144.76018010527503,-37.87047149876948,INTERSECTION,All Moves,CENTRAL AVENUE,CENTRAL AVENUE,0,0,0.0,0
413,GOULBURN VALLEY HIGHWAY N Bd btwn RIVER ROAD & RAFTERY ROAD,GOULBURN VALLEY HIGHWAY BTWN RIVER ROAD & RAFTERY ROAD,145.388822011605,-36.432024702335895,MIDBLOCK,All Moves,GOULBURN VALLEY HIGHWAY,GOULBURN VALLEY HIGHWAY,2800,270,0.09,2014
25602,MURRAY VALLEY HWY S BD AT BUNDALONG,MURRAY VALLEY HWY AT BUNDALONG,146.16408154758687,-36.03852819194348,MIDBLOCK,All Moves,MURRAY VALLEY HIGHWAY,MURRAY VALLEY HIGHWAY,0,0,0.0,0
1893,ASHLEY STREET NEBD NE OF BARKLY STREET,ASHLEY STREET NNE OF BARKLY STREET,144.86294955042044,-37.79430368978217,INTERSECTION,All Moves,MARIBYRNONG-TOTTENHAM ROAD,ASHLEY STREET,0,0,0.0,0
26734,PRINCES HWY EAST E OF REEVE ST,PARK ST & PRINCES HWY EAST & REEVE ST,147.06283230330484,-38.111674780908125,INTERSECTION,All Moves,PRINCES HIGHWAY EAST,FOSTER STREET,0,0,0.0,0
443,WESTERN RING RD NE BD OFFRAMP TO SUNSHINE AV/MCINTYRE RD,WESTERN RING RD NOFFRAMP TO SUNSHINE AV/MCINTYRE RD,144.83071787870918,-37.75131448091116,MIDBLOCK,Off Ramp,2900F 5530B,WESTERN RING OUT-SUNSHINE RAMP OF,7000,570,0.08,2008
2751,MAROONDAH HWY N OF KILLARA RD,MAROONDAH HWY & STATION ST & KILLARA RD,145.37864039629807,-37.724445004287425,INTERSECTION,All Moves,MAROONDAH HIGHWAY,MAROONDAH HIGHWAY,0,0,0.0,0
1877,SPRINGVALE RD N OF WALKERS RD,SPRINGVALE RD & WALKERS RD,145.1752660990666,-37.82231090213058,INTERSECTION,Incomplete Through,STATE (BELL/SPRINGVALE) HIGHWAY,SPRINGVALE ROAD,0,0,0.0,0
27269,HAROLD RD S OF BALLARTO RD DEPARTURE,BALLARTO RD E OF HAROLD RD DEPARTURE,145.21901232124992,-38.12181699859224,INTERSECTION,All Moves,Missing Data,HAROLD ROAD,0,0,0.0,0
644,PERRY RD N BD N OF HUTTON RD,PERRY RD N OF HUTTON RD,145.17150509070586,-38.010617200031135,INTERSECTION,All Moves,Missing Data,PERRY ROAD,2900,110,0.04,2000
25570,BAYLISS RD W BD W OF WESTERN PORT RD,BAYLISS RD W OF WESTERN PORT RD,145.243153894508,-38.04803737610255,MIDBLOCK,All Moves,Missing Data,BAYLISS ROAD,250,60,0.25,2008
26408,METRO RING RD WEST BND RAMPS E OF PLENTY RD DEPARTURE,PLENTY RD N OF METRO RING RD WEST BND RAMPS DEPARTURE,145.06821881368091,-37.687107311803366,INTERSECTION,Off Ramp,2880R 2140R,METROPOLITAN RING IN-PLENTY RAMP OF,0,0,0.0,0
57067,O'HEA ST E BD BTW BISHOP ST & JERSEY ST,O'HEA ST BTW BISHOP ST & JERSEY ST,144.95163150793874,-37.7362607551845,MIDBLOCK,All Moves,Missing Data,OHEA STREET,4000,0,0.0,2005
269,PYRENEES HWY E BD BTW CALDER FWY & CALDER HWY,PYRENEES HWY BTW CALDER FWY & CALDER HWY,144.327694947729,-37.09506126669154,MIDBLOCK,All Moves,PYRENEES HIGHWAY,PYRENEES HIGHWAY,3800,720,0.19,2008
28181,FLEMINGTON RD S BD BTW HARKER ST & ABBOTSFORD ST,FLEMINGTON RD BTW HARKER ST & ABBOTSFORD ST,144.94745021888588,-37.79361237845837,INTERSECTION,All Moves,FLEMINGTON ROAD,FLEMINGTON ROAD,26000,480,0.02,2011
57083,WALLAN RD SEBD NW OF CLARKS RD,WALLAN RD NW OF CLARKS RD,145.1039452413911,-37.491264158773895,MIDBLOCK,All Moves,WALLAN-WHITTLESEA ROAD,WALLAN ROAD,0,0,0.0,0
25126,SUN CR E OF ANDERSON RD DEPARTURE,ANDERSON RD N OF SUN CR DEPARTURE,144.82850221313697,-37.786213250128235,INTERSECTION,All Moves,Missing Data,SUN CRESCENT,0,0,0.0,0
25107,TOORAK RD E OF WILLIAMS RD,TOORAK RD & WILLIAMS RD,145.01074210479192,-37.8413055033593,INTERSECTION,All Moves,TOORAK ROAD,TOORAK ROAD,0,0,0.0,0
57072,NORTHERN HWY N BD 20M S OF BRIDGE ST @ 81.4KM FROM MELBOURNE,NORTHERN HWY 20M S OF BRIDGE ST @ 81.4KM FROM MELBOURNE,144.8589598140942,-37.1188881601675,MIDBLOCK,All Moves,Missing Data,SUTHERLAND STREET,1300,300,0.22,2006
25583,GRAMPIANS RD N Bd btwn SILVERBAND RD & UNNAMED,GRAMPIANS RD BTWN UNNAMED & SILVERBAND RD,142.5442036642621,-37.18515177160449,MIDBLOCK,All Moves,GRAMPIANS ROAD,GRAMPIANS ROAD,0,0,0.0,0
2353,BELL ST E OF NICHOLSON ST,BELL ST & NICHOLSON ST,144.9789267137944,-37.742661642707745,INTERSECTION,All Moves,STATE (BELL/SPRINGVALE) HIGHWAY,BELL STREET,0,0,0.0,0
58133,HALLAM NORTH RD N BD BTW JAMES COOK DR & CARMEN CR,HALLAM NORTH RD BTW JAMES COOK DR & CARMEN CR,145.2772465138569,-37.98546999674451,MIDBLOCK,All Moves,HALLAM ROAD,HALLAM NORTH ROAD,8100,330,0.04,2003
26410,ANDERSON RD S OF KING EDWARD AV DEPARTURE,ANDERSON RD N OF KING EDWARD AV DEPARTURE,144.82784833625112,-37.78223960395391,INTERSECTION,All Moves,ANDERSON ROAD,ANDERSON ROAD,0,0,0.0,0
1282,MIDLAND HWY N BD 300M N OF BALLARAT-BURRUMBEET RD,MIDLAND HWY 300M N OF BALLARAT-BURRUMBEET RD,143.85502614216213,-37.5604586005897,MIDBLOCK,All Moves,MIDLAND HIGHWAY,DOVETON STREET N,5100,680,0.13,2014
2309,CROOK ST N OF MCIVOR HWY,CROOK ST & MCIVOR HWY,144.3136354034732,-36.76142069840199,INTERSECTION,All Moves,Missing Data,CROOK STREET,0,0,0.0,0
2473,STERN HIGHWAY (EAST BOUND) BEAUFORT CULWAY WIM (WME),STERN HIGHWAY (EB & WB) BEAUFORT CULWAY WIM (WME & WMW),143.15600522902287,-37.35997474220896,MIDBLOCK,All Moves,WESTERN HIGHWAY,WESTERN HIGHWAY,0,0,0.0,0
26397,GLENFERRIE RD S OF UNION ST DEPARTURE,GLENFERRIE RD N OF UNION ST DEPARTURE,145.02881638037704,-37.85949739723721,INTERSECTION,All Moves,GLENFERRIE ROAD,GLENFERRIE ROAD,0,0,0.0,0
1837,PASCOE VALE RD N OF WILLET AV,PASCOE VALE RD & WILLET AV,144.91791668057067,-37.71499756547953,INTERSECTION,All Moves,PASCOE VALE ROAD,PASCOE VALE ROAD,0,0,0.0,0
57207,GEELONG RD E BD BTW JASPER AV & HITCHCOCK AV,GEELONG RD BTW JASPER AV & HITCHCOCK AV,144.4826203256152,-38.27273925419912,MIDBLOCK,All Moves,BARWON HEADS ROAD,BARWON HEADS ROAD,1500,90,0.06,2005
25255,MAIN RD EAST 166M W STALBSC 40 W BD BTW MCINTYRE RD & ST ALBANS RD,MAIN RD EAST 166M W STALBSC 40 BTW MCINTYRE RD & ST ALBANS RD,144.80770800925478,-37.745168052031936,MIDBLOCK,All Moves,MAIN ROAD,MAIN ROAD E,0,0,0.0,0
27636,WARRIGAL RD S BD S OF DEVON ST,WARRIGAL RD S OF DEVON ST,145.07363912516453,-37.97033389708799,INTERSECTION,All Moves,WARRIGAL HIGHWAY,WARRIGAL ROAD,11000,430,0.04,1995
25421,PRINCES HWY EAST E OF EASTERN RD DEPARTURE,EASTERN RD N OF PRINCES HWY EAST DEPARTURE,146.56242581089091,-38.190643974687205,INTERSECTION,All Moves,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,0,0,0.0,0
24858,GLENFERRIE RD S OF UNION ST,GLENFERRIE RD & UNION ST,145.02881638037704,-37.85949739723721,INTERSECTION,All Moves,GLENFERRIE ROAD,GLENFERRIE ROAD,0,0,0.0,0
26887,LITTLE YARRA RD SE OF WARBURTON HWY,WARBURTON HWY/LITTLE YARRA RD,145.61854231760918,-37.78816879203694,INTERSECTION,All Moves,YARRA JUNCTION-NOOJEE ROAD,LITTLE YARRA ROAD,0,0,0.0,0
25087,MALCOLM RD E OF BOUNDARY RD,BOUNDARY RD & MALCOLM RD & WHITE ST,145.1086517036993,-38.000698291722344,INTERSECTION,All Moves,Missing Data,MALCOLM ROAD,0,0,0.0,0
26416,CLARENDON ST E OF HIGH ST DEPARTURE,HIGH ST N OF CLARENDON ST DEPARTURE,145.0022416100063,-37.75974875558207,INTERSECTION,All Moves,Missing Data,CLARENDON STREET,0,0,0.0,0
58158,MORNINGTON PENINSULA FWY SWBD BTW JETTY RD & LONSDALE ST,MORNINGTON PENINSULA FWY NBTW JETTY RD & LONSDALE ST,144.9153773878299,-38.36587759823807,MIDBLOCK,All Moves,MORNINGTON PENINSULA FREEWAY,MORNINGTON PENINSULA FREEWAY,0,0,0.0,0
57641,HYDE ST S BD BTW FRANCIS ST & SIMCOCK AV,HYDE ST BTW FRANCIS ST & SIMCOCK AV,144.89536299656805,-37.82464500162728,MIDBLOCK,All Moves,HYDE STREET,HYDE STREET,7900,790,0.1,2015
24842,MAROONDAH HWY E OF HEATHERDALE RD DEPARTURE,DAMPIER GV N OF MAROONDAH HWY DEPARTURE,145.21473810335672,-37.81733448190251,INTERSECTION,All Moves,MAROONDAH HIGHWAY,MAROONDAH HIGHWAY,0,0,0.0,0
1745,CALDER FWY SE BD EXIT RAMP TO GISBORNE-KILMORE RD,CALDER FWY SEXIT RAMP TO GISBORNE-KILMORE RD,144.5914382084221,-37.47177249088833,MIDBLOCK,Off Ramp,2530R 5396B,CALDER IN-STATION RAMP OF,2600,260,0.1,2012
24875,MURRAY RD E OF HIGH ST DEPARTURE TURNS ONLY,HIGH ST N OF MURRAY RD DEPARTURE TURNS ONLY,145.0077697045797,-37.73839437334303,INTERSECTION,Incomplete Through,MURRAY ROAD,MURRAY ROAD,0,0,0.0,0
28561,CHAPEL RD N OF HUTTON RD,HUTTON RD/ CHAPEL RD,145.15948558033153,-38.011349697680714,INTERSECTION,All Moves,Missing Data,CHAPEL ROAD,0,0,0.0,0
26964,PRINCES FWY WEST SWBD SW OF GEELONG RD,PRINCES FWY WEST NSW OF GEELONG RD,144.60295716648963,-37.94348243620784,INTERSECTION,All Moves,PRINCES FREEWAY WEST,PRINCES FREEWAY,30000,3000,0.1,2011
27614,HALLAM RD S OF SOMERVILLE RD DEPARTURE,HALLAM RD N OF SOMERVILLE RD DEPARTURE,145.26759355726347,-38.03351550730621,INTERSECTION,All Moves,HALLAM ROAD,HALLAM ROAD,0,0,0.0,0
27167,MOUNT BAW BAW TOURIST RD SWBD 120M NE OF VESPER RD,MOUNT BAW BAW TOURIST RD N120M NE OF VESPER RD,146.02778847522123,-37.89559129159781,MIDBLOCK,All Moves,MOUNT BAW BAW ROAD,MT BAW BAW TOURIST ROAD,70,10,0.15,2011
2152,STURT HWY NEBD BTW HARMONY DR & TERRY ST,STURT HWY NBTW HARMONY DR & TERRY ST,142.1301943537128,-34.2116688621948,MIDBLOCK,All Moves,STURT HIGHWAY,DEAKIN AVENUE,2800,290,0.11,2010
763,HANOVER ST N BD BTW BURLINGTON ST & PRINCESS ST,HANOVER ST BTW BURLINGTON ST & PRINCESS ST,145.09193455835057,-37.9011001868534,MIDBLOCK,All Moves,Missing Data,HANOVER STREET,9200,210,0.02,2011
24766,KOROROIT CREEK RD W BD BTW TOLL DR & DRAKE BVD,KOROROIT CREEK RD BTW TOLL DR & DRAKE BVD,144.83366090744272,-37.84999145833388,MIDBLOCK,All Moves,KOROROIT CREEK ROAD,KOROROIT CREEK ROAD,8700,630,0.07,2011
578,LANDSDOWNE ST N BD BTWN VICTORIA PDE & ALBERT ST,LANDSDOWNE ST BTWN VICTORIA PDE & ALBERT ST,144.9784278828432,-37.80927279968321,MIDBLOCK,All Moves,LANSDOWNE STREET,LANSDOWNE STREET,6100,240,0.04,2011
2472,PORT WELSHPOOL RD E BD BTW ALBERT RD & STRATTON ST,PORT WELSHPOOL RD BTW ALBERT RD & STRATTON ST,146.46031739649925,-38.699266081757386,MIDBLOCK,All Moves,PORT WELSHPOOL ROAD,LEWIS STREET,0,0,0.0,0
2627,KELVINSIDE RD N OF HEATHERTON RD,HEATHERTON RD/KELVINSIDE RD,145.1787050112746,-37.964832797649144,INTERSECTION,All Moves,Missing Data,KELVINSIDE ROAD,0,0,0.0,0
56914,JUMBUNNA ROAD SWBD BTWN COMMERCIAL STREET & SOMMERS CRESCENT,JUMBUNNA ROAD NBTWN SOMMERS CRESCENT & COMMERCIAL STREET,145.8160118804647,-38.43622338546659,MIDBLOCK,All Moves,KORUMBURRA-WONTHAGGI ROAD,JUMBUNNA ROAD,1800,130,0.07,2015
25614,DANDENONG-FRANKSTON RD S BD BTW GREENS RD & STEPHEN RD,DANDENONG-FRANKSTON RD BTW GREENS RD & STEPHEN RD,145.21637675046935,-38.00937109269252,MIDBLOCK,All Moves,DANDENONG VALLEY HIGHWAY,FRANKSTON-DANDENONG ROAD,16000,1900,0.12,2009
27019,DAWSON ST W OF SAXION ST,DAWSON ST NR SAXON ST,144.9556022150025,-37.77086614788448,INTERSECTION,All Moves,Missing Data,DAWSON STREET,0,0,0.0,0
25292,BUNGOWER RD W BD BTW LOWER SOMERVILLE RD & WESTERN PORT HWY,BUNGOWER RD BTW LOWER SOMERVILLE RD & WESTERN PORT HWY,145.2020773032249,-38.23861789346759,MIDBLOCK,All Moves,Missing Data,BUNGOWER ROAD,2300,210,0.09,2011
